Total trades,Total Winning Trades,Total Losing Trades,Starting Balance,Finishing Balance,Win Rate,Ratio Avg Win/Loss,Longs Count,Longs Percentage,Shorts Percentage,Shorts Count,Fee,Net Profit,Net Profit Percentage,Average Win,Average Loss,Expectancy,Expectancy Percentage,Expected Net Profit Every 100 Trades,Avg Holding Time (sec),Avg Holding Time,Avg Winning Holding Time (sec),Avg Winning Holding Time,Avg Losing Holding Time (sec),Avg Losing Holding Time,Gross Profit,Gross Loss,Max Drawdown,Annual Return,Sharpe Ratio,Calmar Ratio,Sortino Ratio,Omega Ratio,Serenity Index,Smart Sharpe,Smart Sortino,Total Open Trades,Open PL,Winning Streak,Losing Streak,Largest Losing Trade,Largest Winning Trade,Current Streak,Hyperparameters
33,4,29,10000.0,7758.1,0.12,4.37,33,100.0,0.0,0,445.36,-2241.9,-22.42,850.96,194.68,-67.94,-0.68,-67.94,128770.90909090909,35h 46m 10.91s,421200.0,117h 0m 0.00s,88435.86206896552,24h 33m 55.86s,3403.86,-5645.76,-30.39,-45.86,-1.04,-1.51,-1.57,0.82,-0.12,-1.02,-1.54,0,0,1,10,-214.34,1041.0,-10,"""xparam: 75, take_profit: 1.18, stop_loss: 0.98, rsi: 7"""
22,5,17,10000.0,7880.4,0.23,2.54,22,100.0,0.0,0,307.55,-2119.6,-21.2,1247.83,491.69,-96.35,-0.96,-96.35,327141.8181818182,90h 52m 21.82s,726744.0,201h 52m 24.00s,209611.76470588235,58h 13m 31.76s,6239.17,-8358.77,-35.79,-43.77,-0.61,-1.22,-0.89,0.9,-0.23,-0.61,-0.88,1,545.01,1,7,-577.41,1701.82,1,"""xparam: 75, take_profit: 1.18, stop_loss: 0.95, rsi: 9"""
28,4,24,10000.0,8365.21,0.14,4.72,28,100.0,0.0,0,423.05,-1634.79,-16.35,1514.5,320.53,-58.39,-0.58,-58.39,213411.42857142858,59h 16m 51.43s,703215.0,195h 20m 15.00s,131777.5,36h 36m 17.50s,6057.98,-7692.77,-29.64,-35.05,-0.5,-1.18,-0.79,0.92,-0.22,-0.48,-0.76,0,0,1,8,-372.6,1788.56,-8,"""xparam: 75, take_profit: 1.18, stop_loss: 0.97, rsi: 9"""
24,2,22,10000.0,8616.68,0.08,7.69,24,100.0,0.0,0,346.69,-1383.32,-13.83,1603.63,208.66,-57.64,-0.58,-57.64,220837.5,61h 20m 37.50s,1130160.0,313h 56m 0.00s,138171.81818181818,38h 22m 51.82s,3207.27,-4590.59,-25.0,-30.22,-0.43,-1.21,-0.65,0.92,-0.13,-0.39,-0.58,0,0,1,12,-238.65,1685.01,-12,"""xparam: 75, take_profit: 1.18, stop_loss: 0.98, rsi: 10"""
34,4,30,10000.0,8013.6,0.12,5.02,34,100.0,0.0,0,472.09,-1986.4,-19.86,1004.57,200.16,-58.42,-0.58,-58.42,124621.76470588235,34h 37m 1.76s,433425.0,120h 23m 45.00s,83448.0,23h 10m 48.00s,4018.28,-6004.69,-28.09,-41.45,-0.86,-1.48,-1.31,0.85,-0.13,-0.86,-1.31,0,0,1,10,-224.55,1457.82,-10,"""xparam: 75, take_profit: 1.18, stop_loss: 0.98, rsi: 8"""
29,5,24,10000.0,7967.62,0.17,3.5,29,100.0,0.0,0,427.78,-2032.38,-20.32,1089.26,311.61,-70.08,-0.7,-70.08,179668.9655172414,49h 54m 28.97s,356748.0,99h 5m 48.00s,142777.5,39h 39m 37.50s,5446.32,-7478.7,-30.13,-42.26,-0.75,-1.4,-1.17,0.87,-0.27,-0.69,-1.08,0,0,1,8,-354.94,1616.66,-8,"""xparam: 75, take_profit: 1.18, stop_loss: 0.97, rsi: 7"""
31,5,26,10000.0,7898.84,0.16,3.86,31,100.0,0.0,0,460.21,-2101.16,-21.01,1210.99,313.7,-67.78,-0.68,-67.78,170612.90322580645,47h 23m 32.90s,366528.0,101h 48m 48.00s,132936.92307692306,36h 55m 36.92s,6054.97,-8156.13,-33.27,-43.46,-0.77,-1.31,-1.2,0.88,-0.21,-0.72,-1.13,0,0,1,8,-363.02,1675.28,-8,"""xparam: 75, take_profit: 1.18, stop_loss: 0.97, rsi: 8"""
24,6,18,10000.0,7687.59,0.25,2.22,24,100.0,0.0,0,339.02,-2312.41,-23.12,1093.98,493.13,-96.35,-0.96,-96.35,274515.0,76h 15m 15.00s,502150.0,139h 29m 10.00s,198636.66666666666,55h 10m 36.67s,6563.85,-8876.26,-38.54,-47.04,-0.69,-1.22,-1.0,0.89,-0.21,-0.67,-0.97,1,532.1,2,7,-593.5,1725.15,1,"""xparam: 75, take_profit: 1.2, stop_loss: 0.95, rsi: 8"""
34,12,22,10000.0,8642.95,0.35,1.64,34,100.0,0.0,0,569.4,-1357.05,-13.57,951.05,580.44,-39.91,-0.4,-39.91,196178.82352941178,54h 29m 38.82s,267470.0,74h 17m 50.00s,157292.72727272726,43h 41m 32.73s,11412.62,-12769.67,-40.73,-29.71,-0.23,-0.73,-0.34,0.96,-0.12,-0.21,-0.31,1,596.67,3,8,-694.11,1879.52,1,"""xparam: 75, take_profit: 1.2, stop_loss: 0.95, rsi: 5"""
29,10,19,10000.0,9099.6,0.34,1.74,29,100.0,0.0,0,480.58,-900.4,-9.0,1005.15,576.41,-31.05,-0.31,-31.05,204022.75862068965,56h 40m 22.76s,279924.0,77h 45m 24.00s,164074.73684210525,45h 34m 34.74s,10051.46,-10951.86,-37.28,-20.39,-0.06,-0.55,-0.1,0.99,-0.1,-0.06,-0.09,1,630.25,2,7,-690.94,1917.23,1,"""xparam: 75, take_profit: 1.2, stop_loss: 0.95, rsi: 6"""
28,4,24,10000.0,8799.02,0.14,5.1,28,100.0,0.0,0,438.66,-1200.98,-12.01,1694.98,332.54,-42.89,-0.43,-42.89,214110.0,59h 28m 30.00s,708105.0,196h 41m 45.00s,131777.5,36h 36m 17.50s,6779.93,-7980.91,-29.63,-26.6,-0.26,-0.9,-0.42,0.96,-0.17,-0.25,-0.4,0,0,1,8,-392.03,2062.24,-8,"""xparam: 75, take_profit: 1.2, stop_loss: 0.97, rsi: 9"""
38,12,26,10000.0,9404.72,0.32,2.07,38,100.0,0.0,0,672.36,-595.28,-5.95,1023.26,495.17,-15.67,-0.16,-15.67,159841.57894736843,44h 24m 1.58s,242270.0,67h 17m 50.00s,121797.69230769231,33h 49m 57.69s,12279.1,-12874.38,-41.05,-13.79,0.05,-0.34,0.09,1.01,-0.04,0.05,0.07,1,650.92,3,8,-584.88,1980.09,1,"""xparam: 75, take_profit: 1.2, stop_loss: 0.96, rsi: 5"""
33,10,23,10000.0,9597.39,0.3,2.22,33,100.0,0.0,0,568.38,-402.61,-4.03,1071.4,483.33,-12.2,-0.12,-12.2,162001.81818181818,45h 0m 1.82s,249684.0,69h 21m 24.00s,123879.13043478261,34h 24m 39.13s,10714.02,-11116.63,-37.14,-9.46,0.12,-0.25,0.19,1.02,-0.04,0.1,0.16,1,663.83,2,7,-569.55,1980.09,1,"""xparam: 75, take_profit: 1.2, stop_loss: 0.96, rsi: 6"""
29,5,24,10000.0,8097.98,0.17,3.6,29,100.0,0.0,0,434.1,-1902.02,-19.02,1137.51,316.23,-65.59,-0.66,-65.59,179679.3103448276,49h 54m 39.31s,356808.0,99h 6m 48.00s,142777.5,39h 39m 37.50s,5687.53,-7589.55,-30.15,-39.95,-0.65,-1.32,-1.04,0.89,-0.26,-0.6,-0.96,0,0,1,8,-362.01,1797.8,-8,"""xparam: 75, take_profit: 1.2, stop_loss: 0.97, rsi: 7"""
27,6,21,10000.0,7597.45,0.22,2.46,27,100.0,0.0,0,370.68,-2402.55,-24.03,950.4,385.95,-88.98,-0.89,-88.98,220226.66666666666,61h 10m 26.67s,470140.0,130h 35m 40.00s,148822.85714285713,41h 20m 22.86s,5702.37,-8104.93,-35.26,-48.53,-0.83,-1.38,-1.26,0.86,-0.22,-0.76,-1.16,1,524.35,2,7,-442.03,1741.22,1,"""xparam: 75, take_profit: 1.2, stop_loss: 0.96, rsi: 7"""
18,4,14,10000.0,8814.0,0.22,2.93,18,100.0,0.0,0,267.63,-1186.0,-11.86,1539.08,524.45,-65.89,-0.66,-65.89,414983.3333333333,115h 16m 23.33s,799905.0,222h 11m 45.00s,305005.71428571426,84h 43m 25.71s,6156.31,-7342.31,-35.12,-26.3,-0.14,-0.75,-0.21,0.98,-0.15,-0.13,-0.2,1,609.59,1,8,-640.92,2059.8,1,"""xparam: 75, take_profit: 1.2, stop_loss: 0.95, rsi: 10"""
24,6,18,10000.0,7148.75,0.25,1.97,24,100.0,0.0,0,317.37,-2851.25,-28.51,915.19,463.46,-118.8,-1.19,-118.8,268605.0,74h 36m 45.00s,470140.0,130h 35m 40.00s,201426.66666666666,55h 57m 6.67s,5491.12,-8342.36,-38.44,-55.57,-1.0,-1.45,-1.43,0.84,-0.23,-0.96,-1.38,1,493.35,2,7,-528.33,1684.65,1,"""xparam: 75, take_profit: 1.2, stop_loss: 0.95, rsi: 7"""
29,6,23,10000.0,7511.18,0.21,2.77,29,100.0,0.0,0,401.54,-2488.82,-24.89,1076.97,389.16,-85.82,-0.86,-85.82,206762.06896551725,57h 26m 2.07s,480550.0,133h 29m 10.00s,135339.13043478262,37h 35m 39.13s,6461.81,-8950.64,-38.65,-49.93,-0.85,-1.29,-1.28,0.87,-0.18,-0.8,-1.21,1,519.18,2,7,-453.35,1764.47,1,"""xparam: 75, take_profit: 1.2, stop_loss: 0.96, rsi: 8"""
22,5,17,10000.0,8279.07,0.23,2.72,22,100.0,0.0,0,318.49,-1720.93,-17.21,1387.1,509.2,-78.22,-0.78,-78.22,328028.1818181818,91h 7m 8.18s,730644.0,202h 57m 24.00s,209611.76470588235,58h 13m 31.76s,6935.5,-8656.43,-35.8,-36.65,-0.4,-1.02,-0.59,0.93,-0.2,-0.39,-0.58,1,573.43,1,7,-609.17,1955.24,1,"""xparam: 75, take_profit: 1.2, stop_loss: 0.95, rsi: 9"""
31,5,26,10000.0,8168.57,0.16,4.06,31,100.0,0.0,0,472.98,-1831.43,-18.31,1309.99,322.36,-59.08,-0.59,-59.08,171060.0,47h 31m 0.00s,369300.0,102h 35m 0.00s,132936.92307692306,36h 55m 36.92s,6549.94,-8381.37,-33.25,-38.67,-0.59,-1.16,-0.95,0.9,-0.19,-0.55,-0.88,0,0,1,8,-374.36,1889.86,-8,"""xparam: 75, take_profit: 1.2, stop_loss: 0.97, rsi: 8"""
23,4,19,10000.0,8268.11,0.17,3.7,23,100.0,0.0,0,334.44,-1731.89,-17.32,1518.22,410.78,-75.3,-0.75,-75.3,299287.82608695654,83h 8m 7.83s,767505.0,213h 11m 45.00s,200715.7894736842,55h 45m 15.79s,6072.89,-7804.79,-35.21,-36.85,-0.42,-1.05,-0.62,0.93,-0.18,-0.4,-0.6,1,570.84,1,10,-483.91,1936.62,1,"""xparam: 75, take_profit: 1.2, stop_loss: 0.96, rsi: 10"""
35,9,26,10000.0,10313.39,0.26,2.98,35,100.0,0.0,0,659.83,313.39,3.13,1189.2,399.59,8.95,0.09,8.95,133873.7142857143,37h 11m 13.71s,200626.66666666666,55h 43m 46.67s,110766.92307692308,30h 46m 6.92s,10702.77,-10389.37,-32.66,7.74,0.4,0.24,0.69,1.08,0.04,0.35,0.6,0,0,2,8,-480.78,2042.95,-8,"""xparam: 75, take_profit: 1.2, stop_loss: 0.97, rsi: 6"""
46,9,37,10000.0,8140.04,0.2,3.12,46,100.0,0.0,0,663.2,-1859.96,-18.6,650.0,208.38,-40.43,-0.4,-40.43,85437.39130434782,23h 43m 57.39s,199200.0,55h 20m 0.00s,57765.40540540541,16h 2m 45.41s,5850.02,-7709.98,-26.17,-39.19,-0.78,-1.5,-1.23,0.87,-0.21,-0.76,-1.19,1,100.06,2,11,-232.89,1018.95,1,"""xparam: 75, take_profit: 1.2, stop_loss: 0.98, rsi: 5"""
23,3,20,10000.0,9082.19,0.13,5.77,23,100.0,0.0,0,367.74,-917.81,-9.18,1958.47,339.66,-39.9,-0.4,-39.9,271998.26086956525,75h 33m 18.26s,792940.0,220h 15m 40.00s,193857.0,53h 50m 57.00s,5875.41,-6793.22,-29.62,-20.76,-0.1,-0.7,-0.15,0.98,-0.15,-0.09,-0.14,0,0,1,11,-404.39,2125.05,-11,"""xparam: 75, take_profit: 1.2, stop_loss: 0.97, rsi: 10"""
39,7,32,10000.0,9086.81,0.18,4.0,39,100.0,0.0,0,616.07,-913.19,-9.13,910.08,227.62,-23.42,-0.23,-23.42,88878.46153846153,24h 41m 18.46s,212914.2857142857,59h 8m 34.29s,61745.625,17h 9m 5.62s,6370.53,-7283.72,-25.12,-20.66,-0.27,-0.82,-0.44,0.95,-0.14,-0.26,-0.41,0,0,2,10,-255.38,1333.16,-10,"""xparam: 75, take_profit: 1.2, stop_loss: 0.98, rsi: 6"""
33,4,29,10000.0,7758.1,0.12,4.37,33,100.0,0.0,0,445.36,-2241.9,-22.42,850.96,194.68,-67.94,-0.68,-67.94,128770.90909090909,35h 46m 10.91s,421200.0,117h 0m 0.00s,88435.86206896552,24h 33m 55.86s,3403.86,-5645.76,-30.39,-45.86,-1.04,-1.51,-1.57,0.82,-0.12,-1.02,-1.54,0,0,1,10,-214.34,1041.0,-10,"""xparam: 75, take_profit: 1.2, stop_loss: 0.98, rsi: 7"""
27,5,22,10000.0,8016.9,0.19,3.41,27,100.0,0.0,0,382.23,-1983.1,-19.83,1362.3,399.75,-73.45,-0.73,-73.45,245346.66666666666,68h 9m 6.67s,704724.0,195h 45m 24.00s,140942.72727272726,39h 9m 2.73s,6811.48,-8794.58,-34.53,-41.39,-0.58,-1.2,-0.88,0.91,-0.2,-0.55,-0.84,1,555.34,1,7,-465.29,1852.87,1,"""xparam: 75, take_profit: 1.2, stop_loss: 0.96, rsi: 9"""
34,4,30,10000.0,8149.99,0.12,5.22,34,100.0,0.0,0,477.94,-1850.01,-18.5,1056.6,202.55,-54.41,-0.54,-54.41,125020.58823529411,34h 43m 40.59s,436815.0,121h 20m 15.00s,83448.0,23h 10m 48.00s,4226.42,-6076.43,-26.87,-39.01,-0.77,-1.45,-1.18,0.87,-0.13,-0.77,-1.17,0,0,1,10,-228.42,1621.16,-10,"""xparam: 75, take_profit: 1.2, stop_loss: 0.98, rsi: 8"""
41,11,30,10000.0,9062.67,0.27,2.49,41,100.0,0.0,0,689.43,-937.33,-9.37,885.67,355.99,-22.86,-0.23,-22.86,128095.60975609756,35h 34m 55.61s,191640.0,53h 14m 0.00s,104796.0,29h 6m 36.00s,9742.37,-10679.7,-36.01,-21.17,-0.13,-0.59,-0.21,0.98,-0.08,-0.12,-0.19,1,111.54,3,9,-432.32,1791.51,1,"""xparam: 75, take_profit: 1.2, stop_loss: 0.97, rsi: 5"""
24,2,22,10000.0,8907.92,0.08,8.44,24,100.0,0.0,0,354.1,-1092.08,-10.92,1799.02,213.19,-45.5,-0.46,-45.5,221640.0,61h 34m 0.00s,1139790.0,316h 36m 30.00s,138171.81818181818,38h 22m 51.82s,3598.03,-4690.11,-25.02,-24.39,-0.27,-0.97,-0.41,0.95,-0.11,-0.24,-0.37,0,0,1,12,-247.09,1905.22,-12,"""xparam: 75, take_profit: 1.2, stop_loss: 0.98, rsi: 10"""
30,3,27,10000.0,8792.42,0.1,7.1,30,100.0,0.0,0,439.91,-1207.58,-12.08,1502.77,211.7,-40.25,-0.4,-40.25,164640.0,45h 44m 0.00s,911060.0,253h 4m 20.00s,81704.44444444444,22h 41m 44.44s,4508.32,-5715.89,-25.1,-26.73,-0.37,-1.06,-0.56,0.94,-0.11,-0.35,-0.54,0,0,1,10,-241.06,1863.34,-10,"""xparam: 75, take_profit: 1.2, stop_loss: 0.98, rsi: 9"""
36,13,23,10000.0,8120.05,0.36,1.5,36,100.0,0.0,0,548.7,-1879.95,-18.8,794.19,530.63,-52.22,-0.52,-52.22,156513.33333333334,43h 28m 33.33s,166292.3076923077,46h 11m 32.31s,150986.08695652173,41h 56m 26.09s,10324.49,-12204.45,-41.23,-39.55,-0.56,-0.96,-0.8,0.91,-0.15,-0.52,-0.75,1,570.28,3,8,-633.89,1095.82,1,"""xparam: 76, take_profit: 1.1, stop_loss: 0.95, rsi: 5"""
27,8,19,10000.0,7299.04,0.3,1.65,27,100.0,0.0,0,358.06,-2700.96,-27.01,765.02,464.27,-100.04,-1.0,-100.04,178046.66666666666,49h 27m 26.67s,223657.5,62h 7m 37.50s,158842.1052631579,44h 7m 22.11s,6120.19,-8821.15,-38.35,-53.28,-1.1,-1.39,-1.53,0.82,-0.24,-1.06,-1.48,1,512.46,2,7,-540.95,931.14,1,"""xparam: 76, take_profit: 1.1, stop_loss: 0.95, rsi: 8"""
26,8,18,10000.0,9675.55,0.31,2.15,26,100.0,0.0,0,387.29,-324.45,-3.24,905.01,420.25,-12.48,-0.12,-12.48,150242.3076923077,41h 44m 2.31s,194700.0,54h 5m 0.00s,130483.33333333333,36h 14m 43.33s,7240.11,-7564.56,-28.0,-7.66,0.07,-0.27,0.11,1.01,-0.05,0.07,0.11,1,680.65,2,6,-469.95,1017.66,2,"""xparam: 76, take_profit: 1.1, stop_loss: 0.96, rsi: 10"""
31,11,20,10000.0,8137.16,0.35,1.48,31,100.0,0.0,0,447.88,-1862.84,-18.63,747.42,504.22,-60.09,-0.6,-60.09,163269.67741935485,45h 21m 9.68s,175609.0909090909,48h 46m 49.09s,156483.0,43h 28m 3.00s,8221.57,-10084.41,-36.91,-39.24,-0.61,-1.06,-0.86,0.9,-0.19,-0.59,-0.83,1,572.9,2,7,-592.69,1010.79,1,"""xparam: 76, take_profit: 1.1, stop_loss: 0.95, rsi: 6"""
25,8,17,10000.0,8446.8,0.32,1.74,25,100.0,0.0,0,361.72,-1553.2,-15.53,885.59,508.11,-62.13,-0.62,-62.13,199677.6,55h 27m 57.60s,255097.5,70h 51m 37.50s,173597.64705882352,48h 13m 17.65s,7084.74,-8637.94,-35.48,-33.5,-0.48,-0.94,-0.7,0.91,-0.19,-0.48,-0.69,1,593.93,2,7,-594.73,1036.27,1,"""xparam: 76, take_profit: 1.1, stop_loss: 0.95, rsi: 9"""
21,8,13,10000.0,10431.14,0.38,1.72,21,100.0,0.0,0,329.62,431.14,4.31,952.06,552.72,20.53,0.21,20.53,213962.85714285713,59h 26m 2.86s,211192.5,58h 39m 52.50s,215667.6923076923,59h 54m 27.69s,7616.49,-7185.35,-31.97,10.74,0.45,0.34,0.69,1.1,0.07,0.42,0.65,1,733.21,2,6,-629.38,1095.94,2,"""xparam: 76, take_profit: 1.1, stop_loss: 0.95, rsi: 10"""
30,8,22,10000.0,8179.94,0.27,2.17,30,100.0,0.0,0,419.69,-1820.06,-18.2,856.16,394.06,-60.67,-0.61,-60.67,146586.0,40h 43m 6.00s,238605.0,66h 16m 45.00s,113124.54545454546,31h 25m 24.55s,6849.25,-8669.31,-34.51,-38.47,-0.71,-1.11,-1.06,0.88,-0.17,-0.69,-1.04,1,575.53,2,7,-457.18,988.8,1,"""xparam: 76, take_profit: 1.1, stop_loss: 0.96, rsi: 9"""
35,11,24,10000.0,8670.02,0.31,1.89,35,100.0,0.0,0,524.53,-1329.98,-13.3,798.0,421.17,-38.0,-0.38,-38.0,128274.85714285714,35h 37m 54.86s,148118.18181818182,41h 8m 38.18s,119180.0,33h 6m 20.00s,8778.05,-10108.03,-37.54,-29.18,-0.41,-0.78,-0.61,0.93,-0.1,-0.37,-0.55,1,609.7,2,7,-487.82,1040.14,1,"""xparam: 76, take_profit: 1.1, stop_loss: 0.96, rsi: 6"""
43,12,31,10000.0,8913.38,0.28,2.31,43,100.0,0.0,0,679.11,-1086.62,-10.87,776.48,335.63,-25.27,-0.25,-25.27,99364.18604651163,27h 36m 4.19s,136490.0,37h 54m 50.00s,84992.90322580645,23h 36m 32.90s,9317.8,-10404.42,-34.25,-24.27,-0.29,-0.71,-0.46,0.95,-0.09,-0.26,-0.41,1,109.7,3,8,-405.17,1127.21,1,"""xparam: 76, take_profit: 1.1, stop_loss: 0.97, rsi: 5"""
40,13,27,10000.0,8935.57,0.33,1.9,40,100.0,0.0,0,645.0,-1064.43,-10.64,858.17,452.62,-26.61,-0.27,-26.61,125931.0,34h 58m 51.00s,143030.76923076922,39h 43m 50.77s,117697.77777777778,32h 41m 37.78s,11156.22,-12220.64,-41.19,-23.82,-0.23,-0.58,-0.35,0.96,-0.07,-0.2,-0.3,1,628.09,3,8,-533.8,1152.26,1,"""xparam: 76, take_profit: 1.1, stop_loss: 0.96, rsi: 5"""
28,9,19,10000.0,8014.53,0.32,1.66,28,100.0,0.0,0,387.68,-1985.47,-19.85,803.62,485.16,-70.91,-0.71,-70.91,179547.85714285713,49h 52m 27.86s,217680.0,60h 28m 0.00s,161485.26315789475,44h 51m 25.26s,7232.56,-9218.03,-35.45,-41.43,-0.69,-1.17,-0.97,0.88,-0.22,-0.69,-0.96,1,565.02,2,7,-565.86,935.01,1,"""xparam: 76, take_profit: 1.1, stop_loss: 0.95, rsi: 7"""
37,10,27,10000.0,9395.4,0.27,2.53,37,100.0,0.0,0,608.26,-604.6,-6.05,881.41,348.84,-16.34,-0.16,-16.34,103441.62162162163,28h 44m 1.62s,145650.0,40h 27m 30.00s,87808.88888888889,24h 23m 28.89s,8814.15,-9418.74,-30.9,-13.99,-0.08,-0.45,-0.12,0.99,-0.06,-0.07,-0.11,0,0,2,8,-410.99,1142.8,-2,"""xparam: 76, take_profit: 1.1, stop_loss: 0.97, rsi: 6"""
32,8,24,10000.0,7204.92,0.25,2.05,32,100.0,0.0,0,417.27,-2795.08,-27.95,751.07,366.82,-87.35,-0.87,-87.35,131621.25,36h 33m 41.25s,207165.0,57h 32m 45.00s,106440.0,29h 34m 0.00s,6008.58,-8803.66,-40.41,-54.73,-1.28,-1.35,-1.85,0.79,-0.16,-1.28,-1.85,1,507.2,2,7,-439.25,948.25,1,"""xparam: 76, take_profit: 1.1, stop_loss: 0.96, rsi: 8"""
26,7,19,10000.0,10503.64,0.27,2.92,26,100.0,0.0,0,423.54,503.64,5.04,1014.98,347.43,19.37,0.19,19.37,126175.38461538461,35h 2m 55.38s,197828.57142857142,54h 57m 8.57s,99776.84210526316,27h 42m 56.84s,7104.89,-6601.25,-22.96,12.61,0.48,0.55,0.83,1.11,0.11,0.45,0.77,0,0,2,6,-386.73,1101.53,-1,"""xparam: 76, take_profit: 1.1, stop_loss: 0.97, rsi: 10"""
34,8,26,10000.0,8963.79,0.24,2.86,34,100.0,0.0,0,534.42,-1036.21,-10.36,953.51,333.24,-30.48,-0.3,-30.48,110055.88235294117,30h 34m 15.88s,180090.0,50h 1m 30.00s,88506.92307692308,24h 35m 6.92s,7628.11,-8664.32,-27.74,-23.24,-0.32,-0.84,-0.52,0.94,-0.15,-0.3,-0.48,0,0,2,7,-388.5,1070.07,-3,"""xparam: 76, take_profit: 1.1, stop_loss: 0.97, rsi: 7"""
31,9,22,10000.0,8612.92,0.29,2.06,31,100.0,0.0,0,447.81,-1387.08,-13.87,838.24,405.97,-44.74,-0.45,-44.74,146005.16129032258,40h 33m 25.16s,217680.0,60h 28m 0.00s,116683.63636363637,32h 24m 43.64s,7544.19,-8931.27,-33.79,-30.3,-0.45,-0.9,-0.67,0.92,-0.15,-0.41,-0.62,1,607.07,2,7,-474.6,976.57,1,"""xparam: 76, take_profit: 1.1, stop_loss: 0.96, rsi: 7"""
36,7,29,10000.0,9981.95,0.19,4.13,36,100.0,0.0,0,568.95,-18.05,-0.18,943.56,228.38,-0.5,-0.01,-0.5,78271.66666666667,21h 44m 31.67s,191974.2857142857,53h 19m 34.29s,50826.206896551725,14h 7m 6.21s,6604.91,-6622.96,-21.82,-0.44,0.2,-0.02,0.34,1.04,-0.0,0.19,0.33,0,0,2,8,-255.53,1028.27,-3,"""xparam: 76, take_profit: 1.1, stop_loss: 0.98, rsi: 7"""
47,10,37,10000.0,8909.93,0.21,3.18,47,100.0,0.0,0,682.77,-1090.07,-10.9,668.61,210.17,-23.19,-0.23,-23.19,64034.04255319149,17h 47m 14.04s,135402.0,37h 36m 42.00s,44745.40540540541,12h 25m 45.41s,6686.07,-7776.14,-23.72,-24.35,-0.4,-1.03,-0.67,0.92,-0.14,-0.4,-0.66,1,109.7,2,9,-234.21,966.18,1,"""xparam: 76, take_profit: 1.1, stop_loss: 0.98, rsi: 5"""
40,8,32,10000.0,9217.7,0.2,3.54,40,100.0,0.0,0,593.59,-782.3,-7.82,759.87,214.41,-19.56,-0.2,-19.56,66669.0,18h 31m 9.00s,146580.0,40h 43m 0.00s,46691.25,12h 58m 11.25s,6078.96,-6861.25,-21.79,-17.87,-0.26,-0.82,-0.44,0.95,-0.12,-0.26,-0.44,0,0,2,8,-236.86,971.38,-2,"""xparam: 76, take_profit: 1.1, stop_loss: 0.98, rsi: 6"""
33,6,27,10000.0,9772.84,0.18,4.33,33,100.0,0.0,0,505.5,-227.16,-2.27,959.04,221.53,-6.88,-0.07,-6.88,81094.54545454546,22h 31m 34.55s,214650.0,59h 37m 30.00s,51415.555555555555,14h 16m 55.56s,5754.25,-5981.41,-21.82,-5.4,0.07,-0.25,0.13,1.02,-0.04,0.07,0.11,0,0,1,8,-244.68,1023.25,-2,"""xparam: 76, take_profit: 1.1, stop_loss: 0.98, rsi: 9"""
35,6,29,10000.0,9087.27,0.17,4.12,35,100.0,0.0,0,513.15,-912.73,-9.13,871.45,211.77,-26.08,-0.26,-26.08,69965.14285714286,19h 26m 5.14s,173670.0,48h 14m 30.00s,48508.96551724138,13h 28m 28.97s,5228.67,-6141.4,-21.81,-20.65,-0.34,-0.95,-0.57,0.93,-0.14,-0.31,-0.52,0,0,1,8,-232.29,958.23,-2,"""xparam: 76, take_profit: 1.1, stop_loss: 0.98, rsi: 8"""
34,7,27,10000.0,7911.97,0.21,2.87,34,100.0,0.0,0,487.23,-2088.03,-20.88,872.09,303.43,-61.41,-0.61,-61.41,101781.17647058824,28h 16m 21.18s,162702.85714285713,45h 11m 42.86s,85986.66666666667,23h 53m 6.67s,6104.6,-8192.62,-31.82,-43.23,-0.98,-1.36,-1.52,0.83,-0.19,-0.97,-1.51,0,0,1,7,-343.62,979.44,-2,"""xparam: 76, take_profit: 1.1, stop_loss: 0.97, rsi: 8"""
32,7,25,10000.0,8678.85,0.22,2.98,32,100.0,0.0,0,484.23,-1321.15,-13.21,958.32,321.18,-41.29,-0.41,-41.29,113805.0,31h 36m 45.00s,197828.57142857142,54h 57m 8.57s,90278.4,25h 4m 38.40s,6708.24,-8029.38,-27.55,-29.0,-0.52,-1.05,-0.83,0.9,-0.18,-0.51,-0.82,0,0,1,7,-363.77,1034.43,-2,"""xparam: 76, take_profit: 1.1, stop_loss: 0.97, rsi: 9"""
27,6,21,10000.0,11129.68,0.22,4.31,27,100.0,0.0,0,435.67,1129.68,11.3,1005.93,233.61,41.84,0.42,41.84,87668.88888888889,24h 21m 8.89s,214650.0,59h 37m 30.00s,51388.57142857143,14h 16m 28.57s,6035.57,-4905.89,-20.09,29.53,0.83,1.47,1.5,1.22,0.29,0.71,1.28,0,0,2,7,-257.6,1074.77,-1,"""xparam: 76, take_profit: 1.1, stop_loss: 0.98, rsi: 10"""
31,9,22,10000.0,9598.58,0.29,2.34,31,100.0,0.0,0,479.62,-401.42,-4.01,1018.86,435.05,-12.95,-0.13,-12.95,156214.83870967742,43h 23m 34.84s,252846.66666666666,70h 14m 6.67s,116683.63636363637,32h 24m 43.64s,9169.74,-9571.16,-33.57,-9.43,0.08,-0.28,0.12,1.01,-0.05,0.07,0.11,1,675.4,2,7,-518.8,1262.35,1,"""xparam: 76, take_profit: 1.12, stop_loss: 0.96, rsi: 7"""
